01/01/2025;2025-01-01 06:42;2025-01-01 16:43
02/01/2025;2025-01-02 06:42;2025-01-02 16:44
03/01/2025;2025-01-03 06:42;2025-01-03 16:44
04/01/2025;2025-01-04 06:42;2025-01-04 16:45
05/01/2025;2025-01-05 06:42;2025-01-05 16:46
06/01/2025;2025-01-06 06:42;2025-01-06 16:47
07/01/2025;2025-01-07 06:42;2025-01-07 16:48
08/01/2025;2025-01-08 06:42;2025-01-08 16:48
09/01/2025;2025-01-09 06:42;2025-01-09 16:49
10/01/2025;2025-01-10 06:42;2025-01-10 16:50
11/01/2025;2025-01-11 06:42;2025-01-11 16:51
12/01/2025;2025-01-12 06:42;2025-01-12 16:52
13/01/2025;2025-01-13 06:42;2025-01-13 16:53
14/01/2025;2025-01-14 06:42;2025-01-14 16:54
15/01/2025;2025-01-15 06:41;2025-01-15 16:55
16/01/2025;2025-01-16 06:41;2025-01-16 16:56
17/01/2025;2025-01-17 06:41;2025-01-17 16:56
18/01/2025;2025-01-18 06:41;2025-01-18 16:57
19/01/2025;2025-01-19 06:40;2025-01-19 16:58
20/01/2025;2025-01-20 06:40;2025-01-20 16:59
21/01/2025;2025-01-21 06:40;2025-01-21 17:00
22/01/2025;2025-01-22 06:39;2025-01-22 17:01
23/01/2025;2025-01-23 06:39;2025-01-23 17:02
24/01/2025;2025-01-24 06:38;2025-01-24 17:03
25/01/2025;2025-01-25 06:38;2025-01-25 17:04
26/01/2025;2025-01-26 06:37;2025-01-26 17:05
27/01/2025;2025-01-27 06:37;2025-01-27 17:06
28/01/2025;2025-01-28 06:36;2025-01-28 17:07
29/01/2025;2025-01-29 06:36;2025-01-29 17:08
30/01/2025;2025-01-30 06:35;2025-01-30 17:09
31/01/2025;2025-01-31 06:34;2025-01-31 17:10
01/02/2025;2025-02-01 06:34;2025-02-01 17:11
02/02/2025;2025-02-02 06:33;2025-02-02 17:12
03/02/2025;2025-02-03 06:32;2025-02-03 17:13
04/02/2025;2025-02-04 06:32;2025-02-04 17:14
05/02/2025;2025-02-05 06:31;2025-02-05 17:15
06/02/2025;2025-02-06 06:30;2025-02-06 17:15
07/02/2025;2025-02-07 06:29;2025-02-07 17:16
08/02/2025;2025-02-08 06:28;2025-02-08 17:17
09/02/2025;2025-02-09 06:27;2025-02-09 17:18
10/02/2025;2025-02-10 06:27;2025-02-10 17:19
11/02/2025;2025-02-11 06:26;2025-02-11 17:20
12/02/2025;2025-02-12 06:25;2025-02-12 17:21
13/02/2025;2025-02-13 06:24;2025-02-13 17:22
14/02/2025;2025-02-14 06:23;2025-02-14 17:23
15/02/2025;2025-02-15 06:22;2025-02-15 17:24
16/02/2025;2025-02-16 06:21;2025-02-16 17:25
17/02/2025;2025-02-17 06:20;2025-02-17 17:25
18/02/2025;2025-02-18 06:19;2025-02-18 17:26
19/02/2025;2025-02-19 06:18;2025-02-19 17:27
20/02/2025;2025-02-20 06:17;2025-02-20 17:28
