01/01/2031;2031-01-01 09:36;2031-01-01 15:18
02/01/2031;2031-01-02 09:35;2031-01-02 15:20
03/01/2031;2031-01-03 09:34;2031-01-03 15:22
04/01/2031;2031-01-04 09:34;2031-01-04 15:23
05/01/2031;2031-01-05 09:33;2031-01-05 15:25
06/01/2031;2031-01-06 09:32;2031-01-06 15:27
07/01/2031;2031-01-07 09:31;2031-01-07 15:29
08/01/2031;2031-01-08 09:30;2031-01-08 15:31
09/01/2031;2031-01-09 09:29;2031-01-09 15:33
10/01/2031;2031-01-10 09:27;2031-01-10 15:35
11/01/2031;2031-01-11 09:26;2031-01-11 15:37
12/01/2031;2031-01-12 09:25;2031-01-12 15:39
13/01/2031;2031-01-13 09:23;2031-01-13 15:42
14/01/2031;2031-01-14 09:22;2031-01-14 15:44
15/01/2031;2031-01-15 09:20;2031-01-15 15:46
16/01/2031;2031-01-16 09:18;2031-01-16 15:49
17/01/2031;2031-01-17 09:16;2031-01-17 15:51
18/01/2031;2031-01-18 09:15;2031-01-18 15:54
19/01/2031;2031-01-19 09:13;2031-01-19 15:56
20/01/2031;2031-01-20 09:11;2031-01-20 15:59
21/01/2031;2031-01-21 09:09;2031-01-21 16:01
22/01/2031;2031-01-22 09:07;2031-01-22 16:04
23/01/2031;2031-01-23 09:05;2031-01-23 16:06
24/01/2031;2031-01-24 09:03;2031-01-24 16:09
25/01/2031;2031-01-25 09:00;2031-01-25 16:12
26/01/2031;2031-01-26 08:58;2031-01-26 16:15
27/01/2031;2031-01-27 08:56;2031-01-27 16:17
28/01/2031;2031-01-28 08:54;2031-01-28 16:20
29/01/2031;2031-01-29 08:51;2031-01-29 16:23
30/01/2031;2031-01-30 08:49;2031-01-30 16:25
31/01/2031;2031-01-31 08:46;2031-01-31 16:28
01/02/2031;2031-02-01 08:44;2031-02-01 16:31
02/02/2031;2031-02-02 08:41;2031-02-02 16:34
03/02/2031;2031-02-03 08:39;2031-02-03 16:36
04/02/2031;2031-02-04 08:36;2031-02-04 16:39
05/02/2031;2031-02-05 08:34;2031-02-05 16:42
06/02/2031;2031-02-06 08:31;2031-02-06 16:45
07/02/2031;2031-02-07 08:29;2031-02-07 16:48
08/02/2031;2031-02-08 08:26;2031-02-08 16:50
09/02/2031;2031-02-09 08:23;2031-02-09 16:53
10/02/2031;2031-02-10 08:20;2031-02-10 16:56
11/02/2031;2031-02-11 08:18;2031-02-11 16:59
12/02/2031;2031-02-12 08:15;2031-02-12 17:01
13/02/2031;2031-02-13 08:12;2031-02-13 17:04
14/02/2031;2031-02-14 08:09;2031-02-14 17:07
15/02/2031;2031-02-15 08:07;2031-02-15 17:10
16/02/2031;2031-02-16 08:04;2031-02-16 17:12
17/02/2031;2031-02-17 08:01;2031-02-17 17:15
18/02/2031;2031-02-18 07:58;2031-02-18 17:18
19/02/2031;2031-02-19 07:55;2031-02-19 17:21
20/02/2031;2031-02-20 07:52;2031-02-20 17:23
21/02/2031;2031-02-21 07:49;2031-02-21 17:26
22/02/2031;2031-02-22 07:46;2031-02-22 17:29
23/02/2031;2031-02-23 07:43;2031-02-23 17:32
24/02/2031;2031-02-24 07:40;2031-02-24 17:34
25/02/2031;2031-02-25 07:37;2031-02-25 17:37
26/02/2031;2031-02-26 07:34;2031-02-26 17:40
27/02/2031;2031-02-27 07:31;2031-02-27 17:42
28/02/2031;2031-02-28 07:28;2031-02-28 17:45
01/03/2031;2031-03-01 07:25;2031-03-01 17:48
02/03/2031;2031-03-02 07:22;2031-03-02 17:50
03/03/2031;2031-03-03 07:19;2031-03-03 17:53
04/03/2031;2031-03-04 07:16;2031-03-04 17:56
05/03/2031;2031-03-05 07:13;2031-03-05 17:58
06/03/2031;2031-03-06 07:10;2031-03-06 18:01
07/03/2031;2031-03-07 07:07;2031-03-07 18:03
08/03/2031;2031-03-08 07:04;2031-03-08 18:06
09/03/2031;2031-03-09 07:01;2031-03-09 18:09
10/03/2031;2031-03-10 06:58;2031-03-10 18:11
11/03/2031;2031-03-11 06:55;2031-03-11 18:14
12/03/2031;2031-03-12 06:51;2031-03-12 18:16
13/03/2031;2031-03-13 06:48;2031-03-13 18:19
14/03/2031;2031-03-14 06:45;2031-03-14 18:22
15/03/2031;2031-03-15 06:42;2031-03-15 18:24
16/03/2031;2031-03-16 06:39;2031-03-16 18:27
17/03/2031;2031-03-17 06:36;2031-03-17 18:29
18/03/2031;2031-03-18 06:33;2031-03-18 18:32
19/03/2031;2031-03-19 06:29;2031-03-19 18:35
20/03/2031;2031-03-20 06:26;2031-03-20 18:37
21/03/2031;2031-03-21 06:23;2031-03-21 18:40
22/03/2031;2031-03-22 06:20;2031-03-22 18:42
23/03/2031;2031-03-23 06:17;2031-03-23 18:45
24/03/2031;2031-03-24 06:14;2031-03-24 18:47
25/03/2031;2031-03-25 06:11;2031-03-25 18:50
26/03/2031;2031-03-26 06:07;2031-03-26 18:52
