01/01/2028;2028-01-01 07:20;2028-01-01 17:01
02/01/2028;2028-01-02 07:21;2028-01-02 17:02
03/01/2028;2028-01-03 07:21;2028-01-03 17:03
04/01/2028;2028-01-04 07:21;2028-01-04 17:04
05/01/2028;2028-01-05 07:21;2028-01-05 17:04
06/01/2028;2028-01-06 07:21;2028-01-06 17:05
07/01/2028;2028-01-07 07:21;2028-01-07 17:06
08/01/2028;2028-01-08 07:21;2028-01-08 17:07
09/01/2028;2028-01-09 07:21;2028-01-09 17:08
10/01/2028;2028-01-10 07:21;2028-01-10 17:09
11/01/2028;2028-01-11 07:20;2028-01-11 17:10
12/01/2028;2028-01-12 07:20;2028-01-12 17:11
13/01/2028;2028-01-13 07:20;2028-01-13 17:12
14/01/2028;2028-01-14 07:20;2028-01-14 17:13
15/01/2028;2028-01-15 07:20;2028-01-15 17:14
16/01/2028;2028-01-16 07:19;2028-01-16 17:15
17/01/2028;2028-01-17 07:19;2028-01-17 17:16
18/01/2028;2028-01-18 07:18;2028-01-18 17:17
19/01/2028;2028-01-19 07:18;2028-01-19 17:18
20/01/2028;2028-01-20 07:18;2028-01-20 17:19
21/01/2028;2028-01-21 07:17;2028-01-21 17:20
22/01/2028;2028-01-22 07:17;2028-01-22 17:21
23/01/2028;2028-01-23 07:16;2028-01-23 17:22
24/01/2028;2028-01-24 07:16;2028-01-24 17:23
25/01/2028;2028-01-25 07:15;2028-01-25 17:24
26/01/2028;2028-01-26 07:14;2028-01-26 17:26
27/01/2028;2028-01-27 07:14;2028-01-27 17:27
28/01/2028;2028-01-28 07:13;2028-01-28 17:28
29/01/2028;2028-01-29 07:12;2028-01-29 17:29
30/01/2028;2028-01-30 07:12;2028-01-30 17:30
31/01/2028;2028-01-31 07:11;2028-01-31 17:31
01/02/2028;2028-02-01 07:10;2028-02-01 17:32
02/02/2028;2028-02-02 07:09;2028-02-02 17:33
03/02/2028;2028-02-03 07:08;2028-02-03 17:34
04/02/2028;2028-02-04 07:07;2028-02-04 17:35
05/02/2028;2028-02-05 07:07;2028-02-05 17:36
06/02/2028;2028-02-06 07:06;2028-02-06 17:38
07/02/2028;2028-02-07 07:05;2028-02-07 17:39
08/02/2028;2028-02-08 07:04;2028-02-08 17:40
09/02/2028;2028-02-09 07:03;2028-02-09 17:41
10/02/2028;2028-02-10 07:02;2028-02-10 17:42
11/02/2028;2028-02-11 07:01;2028-02-11 17:43
12/02/2028;2028-02-12 07:00;2028-02-12 17:44
13/02/2028;2028-02-13 06:58;2028-02-13 17:45
14/02/2028;2028-02-14 06:57;2028-02-14 17:46
15/02/2028;2028-02-15 06:56;2028-02-15 17:47
16/02/2028;2028-02-16 06:55;2028-02-16 17:48
17/02/2028;2028-02-17 06:54;2028-02-17 17:49
18/02/2028;2028-02-18 06:53;2028-02-18 17:50
19/02/2028;2028-02-19 06:52;2028-02-19 17:51
20/02/2028;2028-02-20 06:50;2028-02-20 17:52
21/02/2028;2028-02-21 06:49;2028-02-21 17:53
22/02/2028;2028-02-22 06:48;2028-02-22 17:54
23/02/2028;2028-02-23 06:47;2028-02-23 17:55
24/02/2028;2028-02-24 06:45;2028-02-24 17:56
25/02/2028;2028-02-25 06:44;2028-02-25 17:57
26/02/2028;2028-02-26 06:43;2028-02-26 17:58
27/02/2028;2028-02-27 06:41;2028-02-27 17:59
28/02/2028;2028-02-28 06:40;2028-02-28 18:00
29/02/2028;2028-02-29 06:39;2028-02-29 18:01
01/03/2028;2028-03-01 06:37;2028-03-01 18:02
02/03/2028;2028-03-02 06:36;2028-03-02 18:03
