01/01/2027;2027-01-01 09:10;2027-01-01 15:40
02/01/2027;2027-01-02 09:10;2027-01-02 15:41
03/01/2027;2027-01-03 09:09;2027-01-03 15:43
04/01/2027;2027-01-04 09:09;2027-01-04 15:44
05/01/2027;2027-01-05 09:08;2027-01-05 15:46
06/01/2027;2027-01-06 09:07;2027-01-06 15:48
07/01/2027;2027-01-07 09:07;2027-01-07 15:49
08/01/2027;2027-01-08 09:06;2027-01-08 15:51
09/01/2027;2027-01-09 09:05;2027-01-09 15:53
10/01/2027;2027-01-10 09:04;2027-01-10 15:54
11/01/2027;2027-01-11 09:03;2027-01-11 15:56
12/01/2027;2027-01-12 09:02;2027-01-12 15:58
13/01/2027;2027-01-13 09:00;2027-01-13 16:00
14/01/2027;2027-01-14 08:59;2027-01-14 16:02
15/01/2027;2027-01-15 08:58;2027-01-15 16:04
16/01/2027;2027-01-16 08:57;2027-01-16 16:06
17/01/2027;2027-01-17 08:55;2027-01-17 16:08
18/01/2027;2027-01-18 08:54;2027-01-18 16:11
19/01/2027;2027-01-19 08:52;2027-01-19 16:13
20/01/2027;2027-01-20 08:50;2027-01-20 16:15
21/01/2027;2027-01-21 08:49;2027-01-21 16:17
22/01/2027;2027-01-22 08:47;2027-01-22 16:20
23/01/2027;2027-01-23 08:45;2027-01-23 16:22
24/01/2027;2027-01-24 08:44;2027-01-24 16:24
25/01/2027;2027-01-25 08:42;2027-01-25 16:26
26/01/2027;2027-01-26 08:40;2027-01-26 16:29
27/01/2027;2027-01-27 08:38;2027-01-27 16:31
28/01/2027;2027-01-28 08:36;2027-01-28 16:34
29/01/2027;2027-01-29 08:34;2027-01-29 16:36
30/01/2027;2027-01-30 08:32;2027-01-30 16:38
31/01/2027;2027-01-31 08:30;2027-01-31 16:41
01/02/2027;2027-02-01 08:28;2027-02-01 16:43
02/02/2027;2027-02-02 08:26;2027-02-02 16:46
03/02/2027;2027-02-03 08:23;2027-02-03 16:48
04/02/2027;2027-02-04 08:21;2027-02-04 16:50
05/02/2027;2027-02-05 08:19;2027-02-05 16:53
06/02/2027;2027-02-06 08:17;2027-02-06 16:55
07/02/2027;2027-02-07 08:14;2027-02-07 16:58
08/02/2027;2027-02-08 08:12;2027-02-08 17:00
09/02/2027;2027-02-09 08:10;2027-02-09 17:03
10/02/2027;2027-02-10 08:07;2027-02-10 17:05
11/02/2027;2027-02-11 08:05;2027-02-11 17:08
12/02/2027;2027-02-12 08:02;2027-02-12 17:10
