01/01/2031;2031-01-01 05:23;2031-01-01 18:56
02/01/2031;2031-01-02 05:23;2031-01-02 18:56
03/01/2031;2031-01-03 05:24;2031-01-03 18:57
04/01/2031;2031-01-04 05:25;2031-01-04 18:57
05/01/2031;2031-01-05 05:25;2031-01-05 18:57
06/01/2031;2031-01-06 05:26;2031-01-06 18:57
07/01/2031;2031-01-07 05:27;2031-01-07 18:58
08/01/2031;2031-01-08 05:27;2031-01-08 18:58
09/01/2031;2031-01-09 05:28;2031-01-09 18:58
10/01/2031;2031-01-10 05:29;2031-01-10 18:58
11/01/2031;2031-01-11 05:30;2031-01-11 18:58
12/01/2031;2031-01-12 05:30;2031-01-12 18:58
13/01/2031;2031-01-13 05:31;2031-01-13 18:58
14/01/2031;2031-01-14 05:32;2031-01-14 18:58
15/01/2031;2031-01-15 05:33;2031-01-15 18:58
16/01/2031;2031-01-16 05:33;2031-01-16 18:58
17/01/2031;2031-01-17 05:34;2031-01-17 18:58
18/01/2031;2031-01-18 05:35;2031-01-18 18:58
19/01/2031;2031-01-19 05:35;2031-01-19 18:58
20/01/2031;2031-01-20 05:36;2031-01-20 18:58
21/01/2031;2031-01-21 05:37;2031-01-21 18:57
22/01/2031;2031-01-22 05:38;2031-01-22 18:57
23/01/2031;2031-01-23 05:38;2031-01-23 18:57
24/01/2031;2031-01-24 05:39;2031-01-24 18:57
25/01/2031;2031-01-25 05:40;2031-01-25 18:56
26/01/2031;2031-01-26 05:41;2031-01-26 18:56
27/01/2031;2031-01-27 05:41;2031-01-27 18:56
28/01/2031;2031-01-28 05:42;2031-01-28 18:56
29/01/2031;2031-01-29 05:43;2031-01-29 18:55
30/01/2031;2031-01-30 05:43;2031-01-30 18:55
31/01/2031;2031-01-31 05:44;2031-01-31 18:54
01/02/2031;2031-02-01 05:45;2031-02-01 18:54
02/02/2031;2031-02-02 05:46;2031-02-02 18:54
03/02/2031;2031-02-03 05:46;2031-02-03 18:53
04/02/2031;2031-02-04 05:47;2031-02-04 18:53
05/02/2031;2031-02-05 05:48;2031-02-05 18:52
06/02/2031;2031-02-06 05:48;2031-02-06 18:52
07/02/2031;2031-02-07 05:49;2031-02-07 18:51
08/02/2031;2031-02-08 05:50;2031-02-08 18:51
09/02/2031;2031-02-09 05:50;2031-02-09 18:50
10/02/2031;2031-02-10 05:51;2031-02-10 18:49
11/02/2031;2031-02-11 05:51;2031-02-11 18:49
12/02/2031;2031-02-12 05:52;2031-02-12 18:48
13/02/2031;2031-02-13 05:53;2031-02-13 18:47
14/02/2031;2031-02-14 05:53;2031-02-14 18:47
15/02/2031;2031-02-15 05:54;2031-02-15 18:46
16/02/2031;2031-02-16 05:54;2031-02-16 18:45
17/02/2031;2031-02-17 05:55;2031-02-17 18:45
18/02/2031;2031-02-18 05:56;2031-02-18 18:44
19/02/2031;2031-02-19 05:56;2031-02-19 18:43
20/02/2031;2031-02-20 05:57;2031-02-20 18:42
21/02/2031;2031-02-21 05:57;2031-02-21 18:42
22/02/2031;2031-02-22 05:58;2031-02-22 18:41
23/02/2031;2031-02-23 05:58;2031-02-23 18:40
24/02/2031;2031-02-24 05:59;2031-02-24 18:39
25/02/2031;2031-02-25 05:59;2031-02-25 18:38
26/02/2031;2031-02-26 06:00;2031-02-26 18:38
27/02/2031;2031-02-27 06:00;2031-02-27 18:37
28/02/2031;2031-02-28 06:01;2031-02-28 18:36
