01/01/2031;2031-01-01 09:39;2031-01-01 16:59
02/01/2031;2031-01-02 09:39;2031-01-02 17:01
03/01/2031;2031-01-03 09:39;2031-01-03 17:02
04/01/2031;2031-01-04 09:38;2031-01-04 17:03
05/01/2031;2031-01-05 09:38;2031-01-05 17:04
06/01/2031;2031-01-06 09:37;2031-01-06 17:06
07/01/2031;2031-01-07 09:37;2031-01-07 17:07
08/01/2031;2031-01-08 09:36;2031-01-08 17:09
09/01/2031;2031-01-09 09:36;2031-01-09 17:10
10/01/2031;2031-01-10 09:35;2031-01-10 17:12
11/01/2031;2031-01-11 09:34;2031-01-11 17:13
12/01/2031;2031-01-12 09:33;2031-01-12 17:15
13/01/2031;2031-01-13 09:32;2031-01-13 17:17
14/01/2031;2031-01-14 09:31;2031-01-14 17:18
15/01/2031;2031-01-15 09:30;2031-01-15 17:20
16/01/2031;2031-01-16 09:29;2031-01-16 17:22
17/01/2031;2031-01-17 09:28;2031-01-17 17:24
18/01/2031;2031-01-18 09:27;2031-01-18 17:25
19/01/2031;2031-01-19 09:26;2031-01-19 17:27
20/01/2031;2031-01-20 09:25;2031-01-20 17:29
21/01/2031;2031-01-21 09:23;2031-01-21 17:31
22/01/2031;2031-01-22 09:22;2031-01-22 17:33
23/01/2031;2031-01-23 09:21;2031-01-23 17:35
24/01/2031;2031-01-24 09:19;2031-01-24 17:37
25/01/2031;2031-01-25 09:18;2031-01-25 17:39
26/01/2031;2031-01-26 09:16;2031-01-26 17:41
27/01/2031;2031-01-27 09:15;2031-01-27 17:43
28/01/2031;2031-01-28 09:13;2031-01-28 17:45
29/01/2031;2031-01-29 09:11;2031-01-29 17:47
30/01/2031;2031-01-30 09:10;2031-01-30 17:49
31/01/2031;2031-01-31 09:08;2031-01-31 17:51
01/02/2031;2031-02-01 09:06;2031-02-01 17:53
02/02/2031;2031-02-02 09:04;2031-02-02 17:55
03/02/2031;2031-02-03 09:02;2031-02-03 17:57
04/02/2031;2031-02-04 09:01;2031-02-04 17:59
05/02/2031;2031-02-05 08:59;2031-02-05 18:01
06/02/2031;2031-02-06 08:57;2031-02-06 18:03
07/02/2031;2031-02-07 08:55;2031-02-07 18:05
08/02/2031;2031-02-08 08:53;2031-02-08 18:07
09/02/2031;2031-02-09 08:51;2031-02-09 18:10
10/02/2031;2031-02-10 08:49;2031-02-10 18:12
11/02/2031;2031-02-11 08:47;2031-02-11 18:14
12/02/2031;2031-02-12 08:45;2031-02-12 18:16
13/02/2031;2031-02-13 08:43;2031-02-13 18:18
14/02/2031;2031-02-14 08:40;2031-02-14 18:20
15/02/2031;2031-02-15 08:38;2031-02-15 18:22
16/02/2031;2031-02-16 08:36;2031-02-16 18:24
17/02/2031;2031-02-17 08:34;2031-02-17 18:26
18/02/2031;2031-02-18 08:32;2031-02-18 18:28
19/02/2031;2031-02-19 08:29;2031-02-19 18:30
20/02/2031;2031-02-20 08:27;2031-02-20 18:32
21/02/2031;2031-02-21 08:25;2031-02-21 18:34
22/02/2031;2031-02-22 08:23;2031-02-22 18:37
23/02/2031;2031-02-23 08:20;2031-02-23 18:39
24/02/2031;2031-02-24 08:18;2031-02-24 18:41
25/02/2031;2031-02-25 08:16;2031-02-25 18:43
26/02/2031;2031-02-26 08:13;2031-02-26 18:45
27/02/2031;2031-02-27 08:11;2031-02-27 18:47
28/02/2031;2031-02-28 08:09;2031-02-28 18:49
01/03/2031;2031-03-01 08:06;2031-03-01 18:51
02/03/2031;2031-03-02 08:04;2031-03-02 18:53
03/03/2031;2031-03-03 08:01;2031-03-03 18:55
04/03/2031;2031-03-04 07:59;2031-03-04 18:57
05/03/2031;2031-03-05 07:56;2031-03-05 18:59
06/03/2031;2031-03-06 07:54;2031-03-06 19:01
07/03/2031;2031-03-07 07:52;2031-03-07 19:03
08/03/2031;2031-03-08 07:49;2031-03-08 19:05
09/03/2031;2031-03-09 07:47;2031-03-09 19:07
10/03/2031;2031-03-10 07:44;2031-03-10 19:09
11/03/2031;2031-03-11 07:42;2031-03-11 19:11
12/03/2031;2031-03-12 07:39;2031-03-12 19:13
13/03/2031;2031-03-13 07:37;2031-03-13 19:15
14/03/2031;2031-03-14 07:34;2031-03-14 19:17
15/03/2031;2031-03-15 07:32;2031-03-15 19:19
16/03/2031;2031-03-16 07:29;2031-03-16 19:21
17/03/2031;2031-03-17 07:27;2031-03-17 19:22
18/03/2031;2031-03-18 07:24;2031-03-18 19:24
19/03/2031;2031-03-19 07:22;2031-03-19 19:26
20/03/2031;2031-03-20 07:19;2031-03-20 19:28
21/03/2031;2031-03-21 07:17;2031-03-21 19:30
22/03/2031;2031-03-22 07:14;2031-03-22 19:32
23/03/2031;2031-03-23 07:11;2031-03-23 19:34
24/03/2031;2031-03-24 07:09;2031-03-24 19:36
25/03/2031;2031-03-25 07:06;2031-03-25 19:38
26/03/2031;2031-03-26 07:04;2031-03-26 19:40
27/03/2031;2031-03-27 07:01;2031-03-27 19:42
28/03/2031;2031-03-28 06:59;2031-03-28 19:44
29/03/2031;2031-03-29 06:56;2031-03-29 19:46
30/03/2031;2031-03-30 06:54;2031-03-30 19:48
31/03/2031;2031-03-31 06:51;2031-03-31 19:50
01/04/2031;2031-04-01 06:49;2031-04-01 19:52
02/04/2031;2031-04-02 06:46;2031-04-02 19:53
03/04/2031;2031-04-03 06:44;2031-04-03 19:55
04/04/2031;2031-04-04 06:41;2031-04-04 19:57
05/04/2031;2031-04-05 06:39;2031-04-05 19:59
06/04/2031;2031-04-06 06:36;2031-04-06 20:01
07/04/2031;2031-04-07 06:34;2031-04-07 20:03
08/04/2031;2031-04-08 06:31;2031-04-08 20:05
09/04/2031;2031-04-09 06:29;2031-04-09 20:07
10/04/2031;2031-04-10 06:26;2031-04-10 20:09
11/04/2031;2031-04-11 06:24;2031-04-11 20:11
12/04/2031;2031-04-12 06:21;2031-04-12 20:13
13/04/2031;2031-04-13 06:19;2031-04-13 20:15
14/04/2031;2031-04-14 06:17;2031-04-14 20:17
15/04/2031;2031-04-15 06:14;2031-04-15 20:19
16/04/2031;2031-04-16 06:12;2031-04-16 20:20
17/04/2031;2031-04-17 06:09;2031-04-17 20:22
18/04/2031;2031-04-18 06:07;2031-04-18 20:24
19/04/2031;2031-04-19 06:05;2031-04-19 20:26
20/04/2031;2031-04-20 06:02;2031-04-20 20:28
21/04/2031;2031-04-21 06:00;2031-04-21 20:30
